3.871780,3.843195,3.840438,3.897509,3.951357,3.991358,4.004314,4.016151,3.991447,3.957188,3.884730,3.790676,3.733782,3.615589,3.488374,3.376534,3.243071,3.111031,2.990599,2.875226,2.775204,2.677744,2.607449,2.565324,2.532617,2.535583,2.537165,2.570994,2.644003,2.734571,2.834002,2.955889,3.085176,3.223315,3.382749,3.552486,3.710253,3.885956,4.069157,4.224512,4.408476,4.584902,4.755456,4.906100,5.022980,5.102673,5.165643,5.131397,5.104885,5.022888
3.852036,3.866852,3.892082,3.936580,3.983903,4.003526,4.000052,3.994069,3.956030,3.905483,3.829512,3.737412,3.629721,3.511575,3.367215,3.213883,3.056923,2.914543,2.766942,2.625698,2.509066,2.407807,2.343764,2.283102,2.254535,2.253041,2.256365,2.309346,2.370941,2.466542,2.567064,2.702786,2.849828,2.998206,3.168160,3.344298,3.534710,3.714003,3.890041,4.084303,4.275503,4.460619,4.660594,4.800783,4.976042,5.071005,5.123638,5.122832,5.078628,4.991785
3.882259,3.915994,3.949090,3.982815,3.995386,3.994607,3.989370,3.949650,3.916381,3.846424,3.752819,3.665525,3.547957,3.381919,3.240669,3.059786,2.873670,2.687560,2.530087,2.374927,2.244515,2.138770,2.042915,1.985337,1.969893,1.964655,1.974907,2.014014,2.086311,2.181400,2.289789,2.430782,2.565637,2.744273,2.919146,3.101542,3.288527,3.475850,3.675146,3.885211,4.110946,4.309396,4.520708,4.705155,4.888502,5.024190,5.094709,5.105573,5.048434,4.960275
3.936168,3.967974,3.990173,4.010078,4.005296,3.987015,3.963444,3.903116,3.851258,3.785572,3.697456,3.585364,3.427205,3.267583,3.083673,2.888999,2.674218,2.459249,2.271844,2.110665,1.978708,1.852482,1.789496,1.723883,1.689676,1.693616,1.691684,1.736441,1.792887,1.892191,2.003129,2.129988,2.277972,2.451155,2.637438,2.827749,3.019712,3.224413,3.442137,3.658751,3.902624,4.113418,4.356652,4.577275,4.774409,4.926594,4.997604,5.027423,4.999447,4.909516
3.991971,4.014983,4.014300,4.005181,3.991029,3.951961,3.905256,3.853797,3.795079,3.733047,3.633985,3.505272,3.337272,3.147275,2.935451,2.687348,2.468602,2.236429,2.031817,1.866257,1.718425,1.609863,1.526966,1.470343,1.427320,1.418802,1.433725,1.474973,1.530056,1.614470,1.706432,1.839088,1.988413,2.153145,2.333313,2.531142,2.736082,2.947795,3.163185,3.413247,3.655390,3.921004,4.159619,4.409966,4.624926,4.803872,4.908404,4.945889,4.920623,4.849125
4.017824,4.026669,4.020234,3.984344,3.950169,3.897818,3.844770,3.789785,3.737082,3.671241,3.571829,3.425091,3.232878,2.999560,2.751131,2.494787,2.228539,2.009588,1.798274,1.625710,1.484295,1.371573,1.291594,1.247368,1.215704,1.196543,1.201927,1.230431,1.278027,1.353364,1.462745,1.570769,1.695543,1.863823,2.042522,2.221661,2.423636,2.646647,2.890884,3.112910,3.382451,3.665087,3.940256,4.212077,4.450074,4.670835,4.801453,4.860181,4.844829,4.790388
4.029595,4.021563,3.996221,3.948448,3.904234,3.842752,3.777924,3.739549,3.680326,3.598055,3.503446,3.323179,3.118382,2.855084,2.579039,2.300189,2.022353,1.774491,1.572573,1.381582,1.265409,1.146850,1.091503,1.031234,0.994909,0.991233,0.998304,1.015103,1.051732,1.138839,1.203700,1.313321,1.445259,1.587678,1.742194,1.937794,2.138720,2.350533,2.588558,2.834192,3.106313,3.409436,3.699797,3.996813,4.280009,4.502350,4.672008,4.769995,4.767482,4.740969
4.022006,3.998968,3.958343,3.898051,3.843069,3.775767,3.723105,3.673393,3.624548,3.536134,3.405573,3.222039,2.970548,2.674779,2.383338,2.083974,1.808605,1.562268,1.356384,1.189808,1.055067,0.965971,0.901555,0.846264,0.825029,0.802621,0.808747,0.832209,0.863796,0.915845,0.991776,1.091308,1.213255,1.336430,1.480510,1.660630,1.853737,2.056232,2.287587,2.537026,2.820329,3.115906,3.428824,3.755698,4.066439,4.336553,4.524951,4.634493,4.679197,4.656226
3.987785,3.952495,3.911380,3.847148,3.786817,3.720312,3.664188,3.605810,3.558707,3.467210,3.295960,3.093015,2.820322,2.479507,2.180959,1.869612,1.595598,1.357541,1.167226,1.015110,0.890081,0.802647,0.739414,0.686453,0.664003,0.648143,0.648341,0.657603,0.693416,0.747747,0.812568,0.893309,0.989355,1.107276,1.238561,1.393378,1.571567,1.778833,1.996315,2.248132,2.521867,2.822267,3.171062,3.499859,3.848800,4.147432,4.361608,4.505852,4.569221,4.565167
3.951003,3.912604,3.838447,3.779797,3.702202,3.647856,3.590841,3.535736,3.477772,3.352957,3.170281,2.930768,2.654294,2.310108,1.968376,1.665510,1.385275,1.162042,0.986310,0.835560,0.732581,0.658262,0.590506,0.548263,0.529713,0.507937,0.510731,0.522603,0.540903,0.594748,0.646982,0.721571,0.801782,0.907629,1.022413,1.170903,1.340757,1.512683,1.722180,1.967478,2.241918,2.546586,2.897947,3.244052,3.611567,3.930921,4.201717,4.360640,4.448306,4.471292
