7.926334,7.225117,6.541047,5.874322,5.303080,4.844972,4.540659,4.364647,4.279633,4.296058,4.353441,4.468418,4.632459,4.747795,4.855497,4.927213,4.984210,4.994343,4.971718,4.927089,4.871535,4.775391,4.691182,4.560273,4.432781,4.293935,4.145879,4.040305,3.884955,3.770756,3.673727,3.579199,3.512235,3.471261,3.443812,3.440777,3.447518,3.497495,3.539629,3.583954,3.684052,3.793551,3.909016,4.061900,4.245170,4.463578,4.683959,4.881107,5.043168,5.140033
7.312567,6.617463,5.955757,5.339159,4.854450,4.496461,4.287995,4.184125,4.165940,4.238938,4.314881,4.464151,4.571456,4.709411,4.789958,4.799488,4.806420,4.782907,4.730248,4.630542,4.543983,4.427297,4.298492,4.178316,4.036002,3.917851,3.796648,3.709738,3.613877,3.528345,3.474653,3.422544,3.407409,3.388837,3.389583,3.408399,3.443439,3.478124,3.536189,3.598832,3.667757,3.749075,3.829734,3.936005,4.091013,4.281509,4.491846,4.716817,4.935159,5.061595
6.742998,6.067620,5.436815,4.930912,4.491757,4.236642,4.097704,4.070768,4.127080,4.212443,4.328934,4.454259,4.567143,4.624647,4.636082,4.632610,4.567618,4.499068,4.405548,4.264125,4.124579,3.984010,3.833047,3.696203,3.609805,3.507525,3.383090,3.311569,3.267773,3.241283,3.216687,3.222791,3.234291,3.264363,3.292110,3.327489,3.373398,3.437642,3.507717,3.588714,3.646026,3.706807,3.755477,3.826125,3.938098,4.093140,4.291850,4.522276,4.742317,4.913876
6.205690,5.569390,5.021043,4.564246,4.258877,4.070301,4.022959,4.035258,4.116360,4.227702,4.345823,4.434088,4.490928,4.482088,4.450799,4.357171,4.270113,4.137045,3.988440,3.826934,3.639939,3.477573,3.343371,3.198512,3.092678,3.022540,2.936201,2.912000,2.883535,2.896554,2.927735,2.955957,3.020597,3.071798,3.145636,3.215225,3.297499,3.378216,3.459012,3.541832,3.614439,3.661003,3.722472,3.750941,3.801884,3.919370,4.064510,4.286374,4.517632,4.700891
5.707900,5.141115,4.658199,4.297807,4.069055,3.982494,3.978304,4.055057,4.135486,4.262601,4.324683,4.361991,4.381765,4.306633,4.187980,4.061540,3.891918,3.697786,3.540933,3.330755,3.155302,2.988438,2.841973,2.716159,2.594900,2.551339,2.500618,2.490001,2.503433,2.538523,2.608884,2.669050,2.757654,2.845807,2.953117,3.043649,3.152960,3.263569,3.348936,3.462079,3.546873,3.614235,3.657632,3.675682,3.693228,3.770672,3.880850,4.071801,4.264486,4.465028
5.246740,4.757196,4.360022,4.084497,3.949332,3.927842,3.983140,4.067423,4.174737,4.265496,4.293035,4.277429,4.199171,4.061315,3.914713,3.712730,3.490053,3.283979,3.065447,2.857875,2.676688,2.505412,2.354996,2.235371,2.154511,2.115506,2.085132,2.089773,2.127255,2.182014,2.277556,2.358546,2.471513,2.600550,2.722299,2.837494,2.974178,3.106111,3.224792,3.339381,3.452921,3.547219,3.601668,3.619231,3.630665,3.667205,3.744583,3.878797,4.037839,4.236547
4.851972,4.432889,4.127911,3.948465,3.888087,3.915607,4.002891,4.108524,4.186727,4.213988,4.193646,4.122357,4.001601,3.805292,3.583296,3.335600,3.096976,2.848274,2.631207,2.394339,2.211736,2.053083,1.931459,1.823509,1.745937,1.711497,1.717549,1.739570,1.786476,1.871085,1.944545,2.066253,2.193965,2.325183,2.454375,2.608964,2.750830,2.897605,3.049506,3.197093,3.334698,3.445287,3.523395,3.565022,3.574001,3.603770,3.643561,3.739550,3.861832,4.023380
4.522861,4.186206,3.963843,3.863508,3.870764,3.939798,4.035096,4.109914,4.152657,4.147280,4.071203,3.944034,3.745941,3.521281,3.271466,2.997366,2.719621,2.450652,2.201574,2.005350,1.816020,1.682956,1.563293,1.470233,1.423528,1.398624,1.403551,1.433015,1.479774,1.557920,1.668049,1.778439,1.907478,2.032880,2.176283,2.354791,2.506544,2.675725,2.845198,3.022242,3.188155,3.333328,3.431622,3.503353,3.538806,3.565641,3.593688,3.653525,3.762681,3.896614
4.248387,3.992111,3.851071,3.829186,3.877081,3.950753,4.035044,4.082501,4.094024,4.023899,3.925646,3.727351,3.508132,3.213542,2.945717,2.651032,2.368090,2.104043,1.862306,1.657812,1.481644,1.361232,1.255134,1.187310,1.150395,1.139326,1.138292,1.154402,1.224732,1.302460,1.405936,1.493251,1.623048,1.761099,1.905284,2.070946,2.244927,2.432610,2.632054,2.826812,3.026677,3.199481,3.341794,3.437976,3.491226,3.544618,3.588212,3.646114,3.742938,3.865640
4.030144,3.862174,3.786640,3.821327,3.895644,3.982570,4.025226,4.027323,3.971427,3.857281,3.716370,3.502081,3.251485,2.940763,2.629470,2.339146,2.049303,1.785094,1.552799,1.361375,1.215747,1.105548,1.018200,0.944515,0.915052,0.900390,0.920724,0.943428,0.988640,1.074013,1.142044,1.252059,1.378002,1.497403,1.638446,1.814033,1.994044,2.181615,2.402176,2.619193,2.845761,3.050318,3.225537,3.355065,3.447574,3.531538,3.603331,3.688738,3.785824,3.902278
