3.682477,3.668881,3.641992,3.597231,3.542645,3.447169,3.366787,3.266687,3.155939,3.047563,2.927631,2.798910,2.684773,2.557717,2.433152,2.334896,2.235930,2.150649,2.100798,2.054375,2.013427,2.002104,1.996949,2.018471,2.053699,2.112562,2.169551,2.243402,2.316151,2.427463,2.538671,2.648368,2.771809,2.880539,3.001109,3.113356,3.201334,3.302015,3.368379,3.429358,3.464153,3.483643,3.496603,3.492202,3.463248,3.436710,3.392523,3.345725,3.287802,3.246637
3.678979,3.659039,3.631233,3.569913,3.482685,3.397903,3.287989,3.172440,3.038033,2.899444,2.757726,2.616766,2.465926,2.337426,2.196979,2.079674,1.985966,1.917082,1.830400,1.779155,1.757476,1.744640,1.742597,1.756227,1.793899,1.854046,1.903151,1.983800,2.078490,2.174146,2.277369,2.412985,2.531403,2.645930,2.784850,2.910952,3.036941,3.133601,3.214082,3.293944,3.357615,3.400909,3.428436,3.428903,3.427437,3.409517,3.385640,3.345618,3.304968,3.272652
3.679606,3.653340,3.609666,3.534924,3.424683,3.313070,3.188925,3.037286,2.878936,2.737285,2.566888,2.419059,2.255603,2.103811,1.967466,1.845278,1.742536,1.654504,1.582680,1.540035,1.517153,1.496805,1.496377,1.512383,1.560873,1.605629,1.662312,1.723509,1.821239,1.928441,2.040742,2.154154,2.280918,2.421921,2.548120,2.682832,2.817682,2.939293,3.049054,3.148192,3.221679,3.284982,3.332924,3.364495,3.365534,3.371416,3.347209,3.332236,3.300561,3.283688
3.666125,3.629497,3.543965,3.463829,3.351010,3.211547,3.050372,2.892791,2.729015,2.567575,2.386019,2.213663,2.051241,1.883286,1.735338,1.612269,1.510892,1.425027,1.370754,1.326345,1.303778,1.275238,1.289903,1.294160,1.333302,1.382585,1.439321,1.509858,1.584102,1.687862,1.791708,1.902774,2.025820,2.165245,2.307127,2.454847,2.589431,2.725077,2.850556,2.958091,3.057059,3.143216,3.200049,3.251477,3.287001,3.307061,3.311570,3.298440,3.296973,3.281171
3.628418,3.575438,3.488964,3.365945,3.237031,3.074105,2.921000,2.737217,2.564824,2.385033,2.194068,2.008957,1.828933,1.663577,1.528703,1.410745,1.311217,1.229370,1.177257,1.124941,1.104873,1.083393,1.095333,1.104603,1.130384,1.168528,1.218836,1.290093,1.369543,1.467965,1.548503,1.678964,1.791830,1.924778,2.066702,2.213103,2.347914,2.497893,2.626254,2.749540,2.872418,2.973272,3.061849,3.134366,3.182119,3.217693,3.250541,3.258453,3.270715,3.275724
3.586427,3.512735,3.413643,3.278662,3.122364,2.944897,2.757964,2.568632,2.397738,2.200431,2.012361,1.825965,1.639579,1.466173,1.335581,1.227853,1.120558,1.043430,0.992916,0.953336,0.939113,0.925930,0.915531,0.934093,0.966443,0.993528,1.042374,1.098513,1.163577,1.247356,1.338695,1.452969,1.559676,1.683955,1.832285,1.971035,2.112263,2.261763,2.400234,2.529393,2.664951,2.789185,2.897752,2.981323,3.052557,3.121929,3.167290,3.197300,3.227685,3.250867
3.529973,3.444486,3.314841,3.154658,2.986430,2.806586,2.599043,2.415942,2.207980,2.015985,1.815127,1.630711,1.462568,1.301255,1.173625,1.063629,0.958936,0.896492,0.846140,0.803111,0.781796,0.764130,0.770407,0.779328,0.790496,0.825663,0.867570,0.923967,0.983230,1.061688,1.144785,1.240341,1.358134,1.478770,1.593573,1.741082,1.880349,2.036938,2.168255,2.311559,2.448278,2.588211,2.710093,2.819496,2.910157,3.000352,3.063814,3.128755,3.166584,3.206052
3.452829,3.351220,3.207839,3.042972,2.843394,2.659718,2.450872,2.248160,2.047122,1.840924,1.655359,1.458612,1.291931,1.140601,1.017031,0.911646,0.826653,0.753722,0.703376,0.669162,0.644146,0.635159,0.640643,0.639448,0.655029,0.691380,0.725665,0.775899,0.827710,0.890290,0.971308,1.059008,1.156794,1.267347,1.381086,1.517185,1.654242,1.794079,1.940137,2.086050,2.235097,2.377046,2.519837,2.651117,2.761874,2.867352,2.944138,3.025914,3.097168,3.157671
3.384430,3.247470,3.091033,2.911719,2.715728,2.510408,2.303021,2.092280,1.894933,1.686712,1.485095,1.316039,1.150756,0.998497,0.881367,0.778955,0.697375,0.634528,0.590306,0.558741,0.531349,0.521857,0.516608,0.525978,0.542400,0.564983,0.591145,0.632810,0.684049,0.747526,0.817501,0.886747,0.983655,1.081702,1.190477,1.323610,1.436899,1.580595,1.715655,1.868612,2.026257,2.179226,2.326556,2.466155,2.593832,2.726269,2.829679,2.922467,3.012393,3.085644
3.309428,3.149390,2.975438,2.779602,2.571006,2.366988,2.151433,1.931771,1.738045,1.525718,1.333464,1.158973,1.005132,0.874922,0.756728,0.663614,0.591922,0.530704,0.489036,0.456739,0.436482,0.420990,0.416547,0.426340,0.437240,0.453774,0.486978,0.518615,0.558864,0.613729,0.669118,0.741045,0.823139,0.919539,1.013996,1.128842,1.252315,1.385113,1.521710,1.669442,1.816379,1.978691,2.137378,2.285297,2.440915,2.570471,2.714048,2.822472,2.928085,3.014467
3.229264,3.054003,2.872658,2.658852,2.452882,2.227296,2.012917,1.795168,1.574328,1.398149,1.198027,1.026509,0.889870,0.756762,0.644025,0.563201,0.491854,0.438378,0.395643,0.371152,0.352570,0.337298,0.336088,0.335326,0.347500,0.366834,0.386957,0.418611,0.455226,0.500356,0.561616,0.618436,0.684627,0.773086,0.859718,0.960075,1.085817,1.208333,1.348993,1.482284,1.631153,1.793232,1.957034,2.120343,2.279300,2.429359,2.576641,2.709416,2.828765,2.929882
