3.636213,3.607897,3.582486,3.561158,3.540908,3.492574,3.429505,3.372134,3.287088,3.195813,3.074248,2.950600,2.842230,2.694195,2.547626,2.407695,2.286117,2.161405,2.050950,1.944180,1.873267,1.825359,1.785717,1.774914,1.778047,1.800474,1.828953,1.884644,1.945570,2.037287,2.133605,2.226696,2.357947,2.488152,2.616248,2.751345,2.868983,2.998457,3.113730,3.216179,3.298031,3.361409,3.416866,3.462153,3.473075,3.485600,3.482825,3.462467,3.421664,3.381484
3.647642,3.614520,3.588390,3.557986,3.511042,3.461724,3.382743,3.296521,3.189391,3.075756,2.940585,2.801287,2.625147,2.472973,2.320901,2.162307,2.023970,1.887679,1.770454,1.669891,1.597535,1.553210,1.512342,1.500100,1.513744,1.535512,1.563844,1.628078,1.703647,1.781603,1.876962,2.007715,2.122229,2.254265,2.404657,2.542207,2.689804,2.828086,2.959959,3.065431,3.170147,3.274417,3.337119,3.393714,3.442489,3.461793,3.474620,3.455151,3.427661,3.385220
3.651377,3.618040,3.583632,3.538909,3.484895,3.417510,3.338860,3.205164,3.091884,2.943867,2.799808,2.626247,2.453440,2.261571,2.101800,1.924384,1.769339,1.630165,1.517668,1.418247,1.365863,1.299778,1.277930,1.265184,1.278052,1.285489,1.332333,1.378924,1.455666,1.539470,1.637112,1.747139,1.882203,2.026134,2.166575,2.312223,2.475399,2.630700,2.764492,2.908613,3.040083,3.156894,3.245686,3.323876,3.394621,3.428315,3.445756,3.447446,3.421779,3.381451
3.670134,3.625258,3.580329,3.537914,3.465063,3.364891,3.262596,3.128264,2.987511,2.822043,2.647091,2.445662,2.254234,2.067909,1.864234,1.700601,1.528003,1.407146,1.293291,1.213091,1.148874,1.090961,1.061707,1.054068,1.056759,1.087683,1.114059,1.164819,1.234605,1.312709,1.413465,1.515546,1.637791,1.779515,1.922440,2.089504,2.245954,2.407181,2.574936,2.725113,2.879069,3.019803,3.131226,3.225365,3.310567,3.369797,3.415353,3.425450,3.416206,3.374225
3.680921,3.640324,3.582641,3.511531,3.430316,3.308120,3.192186,3.039398,2.858834,2.679675,2.472427,2.277085,2.054690,1.846626,1.658406,1.483787,1.337592,1.208613,1.101006,1.012209,0.953449,0.904344,0.882585,0.870049,0.880984,0.889115,0.922298,0.979188,1.029618,1.107710,1.177927,1.293932,1.403804,1.538000,1.696783,1.851704,2.013335,2.183677,2.357681,2.521849,2.688696,2.841176,2.991846,3.109510,3.222837,3.297700,3.356935,3.393110,3.390739,3.371549
3.684316,3.646794,3.565958,3.487070,3.378633,3.254669,3.088521,2.918374,2.728430,2.534280,2.317209,2.083957,1.875296,1.657732,1.466388,1.301401,1.145225,1.029539,0.923313,0.844286,0.791379,0.756407,0.721413,0.712821,0.718161,0.730871,0.755958,0.797331,0.848951,0.908137,0.994842,1.095642,1.200243,1.320993,1.475015,1.619828,1.786813,1.954470,2.129162,2.300917,2.488843,2.653939,2.830782,2.969792,3.098991,3.206595,3.295943,3.347055,3.363622,3.354719
3.682908,3.627641,3.544553,3.450770,3.311333,3.173414,2.991498,2.812102,2.590739,2.382490,2.152991,1.917701,1.688182,1.480745,1.298192,1.132651,0.980587,0.872972,0.781908,0.693050,0.651729,0.600741,0.582711,0.570707,0.569452,0.583678,0.614617,0.646245,0.688929,0.748916,0.820418,0.908207,1.013615,1.126143,1.252300,1.402873,1.560677,1.727560,1.909100,2.074817,2.268320,2.459936,2.636705,2.805095,2.961808,3.101313,3.210408,3.288434,3.328261,3.324826
3.693290,3.617338,3.519382,3.399973,3.244185,3.086598,2.893798,2.673560,2.463135,2.222887,1.976602,1.742578,1.515608,1.319337,1.145919,0.977531,0.848113,0.736146,0.647540,0.576817,0.525530,0.493522,0.469986,0.449846,0.462468,0.468430,0.487856,0.521302,0.556201,0.610180,0.673850,0.744599,0.840442,0.945376,1.055787,1.196773,1.347510,1.497003,1.680675,1.855661,2.060258,2.246144,2.444365,2.643117,2.816540,2.963767,3.104603,3.206139,3.264989,3.289216
3.695886,3.588978,3.474876,3.341414,3.177787,2.989593,2.773854,2.543453,2.312826,2.075396,1.816620,1.592475,1.361021,1.162447,0.995497,0.838584,0.720519,0.616114,0.535553,0.475564,0.422527,0.397874,0.370533,0.360827,0.362924,0.369956,0.378751,0.408610,0.447559,0.486781,0.541796,0.605086,0.688498,0.776573,0.878659,1.008985,1.139376,1.304794,1.466759,1.647398,1.840578,2.047870,2.257960,2.451250,2.647936,2.828453,2.985442,3.104485,3.195982,3.234109
3.682448,3.572223,3.418365,3.265461,3.080488,2.887810,2.648552,2.413702,2.158197,1.902916,1.663502,1.433971,1.220939,1.024024,0.857528,0.724688,0.610361,0.514559,0.438099,0.381070,0.338532,0.312073,0.290121,0.278736,0.284097,0.285871,0.303389,0.318941,0.344013,0.391770,0.432327,0.489670,0.559402,0.638144,0.734447,0.852993,0.982845,1.109278,1.274768,1.448825,1.642910,1.853152,2.059988,2.267784,2.480028,2.665707,2.857643,2.996357,3.107241,3.169293
